SYMBOL	ENSEMBL	GENENAME	GENETYPE	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
700	MOGAT2	ENSG00000166391	monoacylglycerol O-acyltransferase 2	protein-coding	3.11826346518912	3.46132691215182	0.377259463848691	9.17492400810935	4.51893079366889e-20	9.75545106059167e-19
701	MORN5	ENSG00000185681	MORN repeat containing 5	protein-coding	528.811606958213	1.76414250066413	0.26230447699027	6.72555238441304	1.74927543914552e-11	1.43606890365063e-10
702	MPO	ENSG00000005381	myeloperoxidase	protein-coding	87.8338675503624	-2.1734895316233	0.204957186364344	-10.6046026986318	2.83667054627175e-26	1.06457905491068e-24
703	MRLN	ENSG00000227877	myoregulin	protein-coding	110.475592589864	1.8780766288666	0.202757017177019	9.26269608329724	1.99334114536409e-20	4.46336122969161e-19
704	MROH9	ENSG00000117501	maestro heat like repeat family member 9	protein-coding	81.3128828445592	1.59710143233955	0.245797814291504	6.49762259661701	8.15991912659082e-11	6.20459892169474e-10
705	MS4A1	ENSG00000156738	membrane spanning 4-domains A1	protein-coding	649.331877206266	2.39853492418182	0.205095769240017	11.6947069804004	1.35654608612042e-31	8.03247542803751e-30
706	MS4A15	ENSG00000166961	membrane spanning 4-domains A15	protein-coding	2085.90890927441	-2.52782970247989	0.175425109457774	-14.409737068389	4.49418033919876e-47	1.07468527803507e-44
707	MS4A3	ENSG00000149516	membrane spanning 4-domains A3	protein-coding	25.1580643208091	-1.51729884573677	0.206530505006194	-7.34660889775709	2.0329860219683e-13	2.12195049142433e-12
708	MS4A3	ENSG00000284903	membrane spanning 4-domains A3	protein-coding	25.1580643208091	-1.51729884573677	0.206530505006194	-7.34660889775709	2.0329860219683e-13	2.12195049142433e-12
709	MS4A8	ENSG00000166959	membrane spanning 4-domains A8	protein-coding	589.445628004112	1.70726909967823	0.29107589545779	5.86537437939725	4.48120429397683e-09	2.68497984231468e-08
710	MSGN1	ENSG00000151379	mesogenin 1	protein-coding	1.23867757303398	1.53728753957549	0.567035529804988	2.71109561706686	0.00670612847146872	0.0152729306051764
711	MSMB	ENSG00000263639	microseminoprotein beta	protein-coding	403.960054527872	3.50720942465764	0.531967235303226	6.5929049608826	4.31302697031545e-11	3.38010836345898e-10
712	MTNR1A	ENSG00000168412	melatonin receptor 1A	protein-coding	1.68453242497329	1.92965937456484	0.307773174010126	6.26974518091479	3.61639437250908e-10	2.51972311677398e-09
713	MUC13	ENSG00000173702	mucin 13, cell surface associated	protein-coding	49.4092684565599	2.5856971002889	0.26950328530737	9.5943064194557	8.44833845851788e-22	2.14684480828713e-20
714	MUC16	ENSG00000181143	mucin 16, cell surface associated	protein-coding	431.989020284001	2.56117463306834	0.312032056494394	8.20804971720703	2.24810130399519e-16	3.32526451404586e-15
715	MUC2	ENSG00000198788	mucin 2, oligomeric mucus/gel-forming	protein-coding	1.62991686892062	3.26154085975457	0.480681193670581	6.78524748357382	1.15887681054578e-11	9.69733973544189e-11
716	MUC2	ENSG00000278466	mucin 2, oligomeric mucus/gel-forming	protein-coding	1.62991686892062	3.26154085975457	0.480681193670581	6.78524748357382	1.15887681054578e-11	9.69733973544189e-11
717	MUC2	ENSG00000284971	mucin 2, oligomeric mucus/gel-forming	protein-coding	1.62991686892062	3.26154085975457	0.480681193670581	6.78524748357382	1.15887681054578e-11	9.69733973544189e-11
718	MUC4	ENSG00000145113	mucin 4, cell surface associated	protein-coding	1288.89580056227	2.71433261579232	0.193242814178817	14.0462279403601	8.12477821513174e-45	1.57857670071497e-42
719	MUC4	ENSG00000278468	mucin 4, cell surface associated	protein-coding	1288.89580056227	2.71433261579232	0.193242814178817	14.0462279403601	8.12477821513174e-45	1.57857670071497e-42
720	MUC4	ENSG00000276613	mucin 4, cell surface associated	protein-coding	1288.89580056227	2.71433261579232	0.193242814178817	14.0462279403601	8.12477821513174e-45	1.57857670071497e-42
721	MUC4	ENSG00000273984	mucin 4, cell surface associated	protein-coding	1288.89580056227	2.71433261579232	0.193242814178817	14.0462279403601	8.12477821513174e-45	1.57857670071497e-42
722	MUC4	ENSG00000273822	mucin 4, cell surface associated	protein-coding	1288.89580056227	2.71433261579232	0.193242814178817	14.0462279403601	8.12477821513174e-45	1.57857670071497e-42
723	MUC4	ENSG00000278303	mucin 4, cell surface associated	protein-coding	1288.89580056227	2.71433261579232	0.193242814178817	14.0462279403601	8.12477821513174e-45	1.57857670071497e-42
724	MUC4	ENSG00000275164	mucin 4, cell surface associated	protein-coding	1288.89580056227	2.71433261579232	0.193242814178817	14.0462279403601	8.12477821513174e-45	1.57857670071497e-42
725	MUC4	ENSG00000277585	mucin 4, cell surface associated	protein-coding	1288.89580056227	2.71433261579232	0.193242814178817	14.0462279403601	8.12477821513174e-45	1.57857670071497e-42
726	MUC5AC	ENSG00000215182	mucin 5AC, oligomeric mucus/gel-forming	protein-coding	83.9874550535141	3.24953849216331	0.39058851815878	8.31959553619628	8.82639876321515e-17	1.37881063426708e-15
727	MUC5AC	ENSG00000283158	mucin 5AC, oligomeric mucus/gel-forming	protein-coding	83.9874550535141	3.24953849216331	0.39058851815878	8.31959553619628	8.82639876321515e-17	1.37881063426708e-15
728	MUC5B	ENSG00000117983	mucin 5B, oligomeric mucus/gel-forming	protein-coding	2175.62158164525	3.45763639112306	0.282661895826667	12.2324106721598	2.08653003560991e-34	1.64906602644899e-32
729	MUCL1	ENSG00000172551	mucin like 1	protein-coding	20.8164860991239	2.36655842273551	0.39371414360917	6.01085447690883	1.84548010305585e-09	1.16644848804465e-08
730	MYL1	ENSG00000168530	myosin light chain 1	protein-coding	1.51678811396486	-1.53309022306151	0.347617262774186	-4.4102821903221	1.0323599879572e-05	3.92410403410998e-05
731	MYL2	ENSG00000111245	myosin light chain 2	protein-coding	5.27349633039091	1.67206942304048	0.260302145928938	6.42357141188129	1.33113652992327e-10	9.84080798895317e-10
732	MYRF	ENSG00000124920	myelin regulatory factor	protein-coding	833.787701137581	-2.09811693079209	0.15106345071808	-13.888977915033	7.38820640045765e-44	1.32504640174362e-41
733	MYZAP	ENSG00000263155	myocardial zonula adherens protein	protein-coding	145.504362812971	-2.10421873705828	0.182073889977542	-11.5569494193694	6.80847239977394e-31	3.80214452696358e-29
734	MZB1	ENSG00000170476	marginal zone B and B1 cell specific protein	protein-coding	5147.56675563361	2.7928368610094	0.180069955256555	15.5097326315781	2.9811764768095e-54	1.40542856997091e-51
735	NCKAP5	ENSG00000176771	NCK associated protein 5	protein-coding	143.616458414016	-1.75250362869825	0.155217827606146	-11.2906078878072	1.4602323744963e-29	7.34130842293937e-28
736	NCR1	ENSG00000189430	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
737	NCR1	ENSG00000277334	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
738	NCR1	ENSG00000278025	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
739	NCR1	ENSG00000275637	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
740	NCR1	ENSG00000275521	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
741	NCR1	ENSG00000277442	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
742	NCR1	ENSG00000276450	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
743	NCR1	ENSG00000273506	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
744	NCR1	ENSG00000273916	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
745	NCR1	ENSG00000277629	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
746	NCR1	ENSG00000278362	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
747	NCR1	ENSG00000277824	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
748	NCR1	ENSG00000274053	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
749	NCR1	ENSG00000275822	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
750	NCR1	ENSG00000273535	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
751	NCR1	ENSG00000275156	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
752	NCR1	ENSG00000284113	natural cytotoxicity triggering receptor 1	protein-coding	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
753	NDRG4	ENSG00000103034	NDRG family member 4	protein-coding	1241.37055466426	-1.69420819616111	0.140622643402454	-12.0479046273677	1.98943064137254e-33	1.43825040011165e-31
754	NDST4	ENSG00000138653	N-deacetylase and N-sulfotransferase 4	protein-coding	1.52709894969617	1.7432395029391	0.299579460759065	5.81895534000274	5.92165520503424e-09	3.48975396158921e-08
755	NECAB1	ENSG00000123119	N-terminal EF-hand calcium binding protein 1	protein-coding	34.33862727908	-1.77685872500341	0.148925093461244	-11.9312245082849	8.13676978743966e-33	5.49880543751176e-31
756	NEK10	ENSG00000163491	NIMA related kinase 10	protein-coding	341.140174453589	1.58970615693339	0.215338394086364	7.38236283259279	1.55504710874233e-13	1.64053951766187e-12
757	NELL1	ENSG00000165973	neural EGFL like 1	protein-coding	24.9362620087854	2.02524911544278	0.214750896890921	9.4306899052043	4.07400403663096e-21	9.77970698728966e-20
758	NETO1	ENSG00000166342	neuropilin and tolloid like 1	protein-coding	6.17139325457135	2.22996360182385	0.27596974301958	8.08046410242023	6.45207488197511e-16	9.06888475498114e-15
759	NFE2	ENSG00000123405	nuclear factor, erythroid 2	protein-coding	111.250627155709	-1.60064263003731	0.169613902624296	-9.43697777877805	3.83686348000388e-21	9.27010072914927e-20
760	NGB	ENSG00000165553	neuroglobin	protein-coding	1.31261881798506	3.18212848347762	0.374169564773585	8.50450913986863	1.82365527901358e-17	3.0616398077553e-16
761	NGEF	ENSG00000066248	neuronal guanine nucleotide exchange factor	protein-coding	31.019538694419	1.66193420748843	0.187841904954077	8.8475157228348	8.94890309531081e-19	1.69801567175725e-17
762	NKAIN3	ENSG00000185942	sodium/potassium transporting ATPase interacting 3	protein-coding	1.29045772420021	1.67773734210054	0.321396307521409	5.22015126757106	1.78777047765509e-07	8.76129662354776e-07
763	NKD1	ENSG00000140807	NKD inhibitor of WNT signaling pathway 1	protein-coding	76.6475094915582	-1.90685470968083	0.170997417588173	-11.1513655385911	7.05157974724039e-29	3.3986063422617e-27
764	NKX6-1	ENSG00000163623	NK6 homeobox 1	protein-coding	4.66871543841984	1.69474458068807	0.210598746139388	8.04726814264305	8.46625556342992e-16	1.17232812746173e-14
765	NKX6-3	ENSG00000165066	NK6 homeobox 3	protein-coding	2.66143969259696	1.51327030880757	0.234320244169176	6.45812876379134	1.06005530544966e-10	7.96300908467459e-10
766	NME9	ENSG00000181322	NME/NM23 family member 9	protein-coding	177.439775812041	1.59086078059915	0.202546081741495	7.85431525962339	4.01962064841726e-15	5.14577655005345e-14
767	NOS2	ENSG00000007171	nitric oxide synthase 2	protein-coding	62.3390527910563	-1.71347386585792	0.172268164515824	-9.94654973351456	2.610782580851e-23	7.43455216763861e-22
768	NPFFR2	ENSG00000056291	neuropeptide FF receptor 2	protein-coding	8.02382680494228	2.26546143224059	0.223430311820623	10.1394542834429	3.69156025500845e-24	1.14758303127363e-22
769	NPSR1	ENSG00000187258	neuropeptide S receptor 1	protein-coding	1.01378299882837	1.63921253164878	0.339325092983672	4.83080257117225	1.35983793234849e-06	5.92194655945926e-06
770	NPY2R	ENSG00000185149	neuropeptide Y receptor Y2	protein-coding	0.855263203197214	1.77991527657028	0.408095018778714	4.36152169143585	1.2916098826436e-05	4.82594301503774e-05
771	NRAP	ENSG00000197893	nebulin related anchoring protein	protein-coding	1.17252298747375	1.61132667387533	0.253771819693343	6.34950987001807	2.1600200832213e-10	1.55255085133887e-09
772	NRG3	ENSG00000185737	neuregulin 3	protein-coding	30.5459674406161	-1.72822493271359	0.172034888299193	-10.0457817004418	9.58844061632387e-24	2.87068369784387e-22
773	NWD1	ENSG00000188039	NACHT and WD repeat domain containing 1	protein-coding	160.307578441032	1.68669394472943	0.253919372859227	6.64263591129981	3.08122313901607e-11	2.45392715580392e-10
774	NXF3	ENSG00000147206	nuclear RNA export factor 3	protein-coding	286.446332241371	-1.6687904696886	0.164460890320771	-10.1470353616214	3.41582463285112e-24	1.0654174088953e-22
775	NXPE4	ENSG00000137634	neurexophilin and PC-esterase domain family member 4	protein-coding	17.1444897345687	2.50705383064188	0.20398331048963	12.2904850628421	1.01892786575423e-34	8.48439399644995e-33
776	OCSTAMP	ENSG00000149635	osteoclast stimulatory transmembrane protein	protein-coding	1.93522232803335	2.61237509202187	0.339914445196367	7.68539004134619	1.52531565970162e-14	1.817903366438e-13
777	ODAM	ENSG00000109205	odontogenic, ameloblast associated	protein-coding	153.030577562669	-1.74326890478334	0.16415987670311	-10.6193360996251	2.42278056418614e-26	9.15199949550738e-25
778	OGDHL	ENSG00000197444	oxoglutarate dehydrogenase L	protein-coding	6.53706153636034	2.54961792306712	0.229497009288618	11.1095910616451	1.12674322566595e-28	5.32051003673957e-27
779	OLAH	ENSG00000152463	oleoyl-ACP hydrolase	protein-coding	70.7409577449342	-2.16906509430619	0.198905039476966	-10.905028349256	1.09059271782742e-27	4.6442318203007e-26
780	OPN4	ENSG00000122375	opsin 4	protein-coding	1.350697727858	2.3954004428532	0.465198914508745	5.14919611405966	2.61605242564772e-07	1.25050255876938e-06
781	OR10A4	ENSG00000170782	olfactory receptor family 10 subfamily A member 4	protein-coding	0.463795104897978	1.50062573980964	0.503869782241585	2.97820149708868	0.00289945301804158	0.00715351821329518
782	OR2D3	ENSG00000178358	olfactory receptor family 2 subfamily D member 3	protein-coding	0.383120143284479	1.82236928136471	0.486738428416415	3.74404233356655	0.000181083122599875	0.000560312276498486
783	OR4C6	ENSG00000181903	olfactory receptor family 4 subfamily C member 6	protein-coding	1.12049936118486	2.57251503884913	0.444724677477323	5.78451156216827	7.27233213689938e-09	4.23224770725264e-08
784	OR4N2	ENSG00000176294	olfactory receptor family 4 subfamily N member 2	protein-coding	0.872324241705581	2.51784203982713	0.83896615484797	3.00112468813881	0.00268984396962021	0.00669481848430159
785	OR5P3	ENSG00000182334	olfactory receptor family 5 subfamily P member 3	protein-coding	1.70966682788784	-1.83916363363491	0.317386601098411	-5.79471101574527	6.84389237622167e-09	4.0041493287731e-08
786	OR5P3	ENSG00000278253	olfactory receptor family 5 subfamily P member 3	protein-coding	1.70966682788784	-1.83916363363491	0.317386601098411	-5.79471101574527	6.84389237622167e-09	4.0041493287731e-08
787	OR5P3	ENSG00000280808	olfactory receptor family 5 subfamily P member 3	protein-coding	1.70966682788784	-1.83916363363491	0.317386601098411	-5.79471101574527	6.84389237622167e-09	4.0041493287731e-08
788	OR6A2	ENSG00000184933	olfactory receptor family 6 subfamily A member 2	protein-coding	0.853954932380078	1.7811945281495	0.298234752860422	5.97245797502051	2.33705359850836e-09	1.45739631291802e-08
789	OSR2	ENSG00000164920	odd-skipped related transciption factor 2	protein-coding	248.066014553306	1.58847327460148	0.160066234640944	9.92384982482219	3.27860763709745e-23	9.2118521834714e-22
790	OTULINL	ENSG00000145569	OTU deubiquitinase with linear linkage specificity like	protein-coding	633.128389730748	-1.72052768413881	0.113699335277596	-15.1322580729091	9.92311731796446e-52	3.42751822619765e-49
791	OTX1	ENSG00000115507	orthodenticle homeobox 1	protein-coding	17.7942824630103	2.50888689219231	0.241805760122812	10.3756291451372	3.20096900820665e-25	1.07189360755961e-23
